source1_entity_id	candidate_entity_id	ann_rank
S1-67172650	S3-447404292	14
S1-67172650	S3-531280707	15
S1-67172650	S3-287667202	16
S1-67172650	S2-201141300	17
S1-67172650	S2-22968279	18
S1-67172650	S2-310830776	19
S1-67172650	S2-199439983	20
S1-131928575	S2-316703436	1
S1-131928575	S3-849706696	2
S1-131928575	S3-134620134	3
S1-131928575	S3-504772212	4
S1-131928575	S2-529222224	5
S1-131928575	S3-952828072	6
S1-131928575	S2-151537265	7
S1-131928575	S2-701171813	8
S1-131928575	S3-157837319	9
S1-131928575	S2-368917097	10
S1-131928575	S2-925298171	11
S1-131928575	S2-183770383	12
S1-131928575	S2-491989171	13
S1-131928575	S2-233150612	14
S1-131928575	S2-298995195	15
S1-131928575	S3-115135636	16
S1-131928575	S2-242742823	17
S1-131928575	S2-520236160	18
S1-131928575	S2-7157304	19
S1-131928575	S3-875914579	20
S1-574308285	S2-961415907	1
S1-574308285	S3-163492874	2
S1-574308285	S3-875723263	3
S1-574308285	S3-493148121	4
S1-574308285	S2-518569156	5
S1-574308285	S3-319733816	6
S1-574308285	S2-73314397	7
S1-574308285	S2-619782269	8
S1-574308285	S2-547654889	9
S1-574308285	S2-568514945	10
S1-574308285	S3-45034510	11
S1-574308285	S2-596005583	12
S1-574308285	S2-298933248	13
S1-574308285	S3-535445209	14
S1-574308285	S2-778357162	15
S1-574308285	S3-827897207	16
S1-574308285	S3-292751162	17
S1-574308285	S3-984208868	18
S1-574308285	S3-423284944	19
S1-574308285	S2-604107164	20
S1-225984658	S2-581845376	1
S1-225984658	S2-355430647	2
S1-225984658	S2-492312615	3
S1-225984658	S3-779697649	4
S1-225984658	S3-258920751	5
S1-225984658	S3-283932708	6
S1-225984658	S2-379056507	7
S1-225984658	S2-737428838	8
S1-225984658	S2-611600207	9
S1-225984658	S3-987348956	10
S1-225984658	S3-110239614	11
S1-225984658	S2-81873953	12
S1-225984658	S3-650396169	13
S1-225984658	S3-149974251	14
S1-225984658	S3-973889303	15
S1-225984658	S2-523981228	16
S1-225984658	S3-202247849	17
S1-225984658	S2-613440822	18
S1-225984658	S2-168262276	19
S1-225984658	S2-820555925	20
S1-842533642	S3-553570072	1
S1-842533642	S3-429170537	2
S1-842533642	S3-764018977	3
S1-842533642	S2-352625664	4
S1-842533642	S2-222624388	5
S1-842533642	S2-500233892	6
S1-842533642	S2-847403535	7
S1-842533642	S3-702886938	8
S1-842533642	S3-9621365	9
S1-842533642	S2-128298152	10
S1-842533642	S2-195123415	11
S1-842533642	S3-626202103	12
S1-842533642	S2-754344295	13
S1-842533642	S3-108656944	14
S1-842533642	S3-575973010	15
S1-842533642	S3-589677673	16
S1-842533642	S2-186674316	17
S1-842533642	S2-671807257	18
S1-842533642	S3-313861910	19
S1-842533642	S2-890598144	20
S1-736418916	S2-271186953	1
S1-736418916	S2-458035790	2
S1-736418916	S2-583090746	3
S1-736418916	S2-431275635	4
S1-736418916	S2-28203219	5
S1-736418916	S2-767010751	6
S1-736418916	S2-60579248	7
S1-736418916	S2-519286192	8
S1-736418916	S2-211256663	9
S1-736418916	S3-882607917	10
S1-736418916	S2-719008358	11
S1-736418916	S2-916552878	12
S1-736418916	S3-609956065	13
S1-736418916	S3-554757141	14
S1-736418916	S3-753235384	15
S1-736418916	S2-485814981	16
S1-736418916	S2-725425669	17
S1-736418916	S2-492587648	18
S1-736418916	S2-858481952	19
S1-736418916	S3-826159169	20
S1-439203009	S3-967165288	1
S1-439203009	S3-778179560	2
S1-439203009	S3-356424949	3
S1-439203009	S2-962200856	4
S1-439203009	S3-821697941	5
S1-439203009	S3-221843470	6
S1-439203009	S3-330318136	7
S1-439203009	S2-432907980	8
S1-439203009	S2-365265655	9
S1-439203009	S3-864239302	10
S1-439203009	S2-336870660	11
S1-439203009	S3-260085667	12
S1-439203009	S2-162483665	13
S1-439203009	S3-11021376	14
S1-439203009	S3-834243103	15
S1-439203009	S3-222228738	16
S1-439203009	S3-916596145	17
S1-439203009	S2-822771505	18
S1-439203009	S2-416720338	19
S1-439203009	S2-512313696	20
S1-686913759	S3-247609615	1
S1-686913759	S3-446980961	2
S1-686913759	S2-584238851	3
S1-686913759	S3-55585105	4
S1-686913759	S2-111194748	5
S1-686913759	S2-166782308	6
S1-686913759	S3-532540055	7
S1-686913759	S2-387293152	8
S1-686913759	S3-175733797	9
S1-686913759	S3-440321527	10
S1-686913759	S3-743056671	11
S1-686913759	S3-539324406	12
S1-686913759	S3-223949786	13
S1-686913759	S3-148536240	14
S1-686913759	S2-26559943	15
S1-686913759	S3-528647154	16
S1-686913759	S2-310111038	17
S1-686913759	S2-526640678	18
S1-686913759	S2-95465462	19
S1-686913759	S2-582704816	20
S1-666499407	S2-73070499	1
S1-666499407	S3-11456697	2
S1-666499407	S3-539771168	3
S1-666499407	S2-398210704	4
S1-666499407	S3-989521064	5
S1-666499407	S3-976320982	6
S1-666499407	S3-491435376	7
S1-666499407	S2-51473100	8
S1-666499407	S2-620037913	9
S1-666499407	S2-120604535	10
S1-666499407	S3-373800863	11
S1-666499407	S3-592637171	12
S1-666499407	S2-46526055	13
S1-666499407	S3-32458323	14
S1-666499407	S3-490191137	15
S1-666499407	S3-741911033	16
S1-666499407	S2-963514152	17
S1-666499407	S3-768413159	18
S1-666499407	S3-48230254	19
S1-666499407	S2-969036202	20
S1-731397769	S2-184664253	1
S1-731397769	S3-170055411	2
S1-731397769	S3-794611761	3
S1-731397769	S2-811548929	4
S1-731397769	S2-962774422	5
S1-731397769	S2-648491722	6
S1-731397769	S3-33773904	7
S1-731397769	S2-562530734	8
S1-731397769	S2-522036944	9
S1-731397769	S2-982312027	10
S1-731397769	S3-556156225	11
S1-731397769	S3-94094665	12
S1-731397769	S2-464567101	13
S1-731397769	S2-970400012	14
S1-731397769	S2-342279398	15
S1-731397769	S2-215137688	16
S1-731397769	S2-297367890	17
S1-731397769	S2-124839911	18
S1-731397769	S2-264787957	19
S1-731397769	S2-186529334	20
S1-518197819	S2-585132276	1
S1-518197819	S3-14411598	2
S1-518197819	S2-728389979	3
S1-518197819	S2-391493840	4
S1-518197819	S2-891724637	5
S1-518197819	S2-87507335	6
S1-518197819	S2-849278223	7
S1-518197819	S2-255593194	8
S1-518197819	S3-872230339	9
S1-518197819	S2-937765708	10
S1-518197819	S3-196103918	11
S1-518197819	S2-999392733	12
S1-518197819	S2-576860943	13
S1-518197819	S3-947204785	14
S1-518197819	S3-278539346	15
S1-518197819	S3-122969380	16
S1-518197819	S2-688123920	17
S1-518197819	S2-465293920	18
S1-518197819	S3-67820749	19
S1-518197819	S2-786092597	20
S1-957102563	S2-763063986	1
S1-957102563	S3-944940220	2
S1-957102563	S2-327669113	3
S1-957102563	S3-368033022	4
S1-957102563	S3-741911033	5
S1-957102563	S3-768413159	6
S1-957102563	S3-592637171	7
S1-957102563	S2-79367781	8
S1-957102563	S2-768145328	9
S1-957102563	S3-931526398	10
S1-957102563	S2-959075891	11
S1-957102563	S2-29243400	12
S1-957102563	S3-400242099	13
S1-957102563	S2-559437115	14
S1-957102563	S2-585976016	15
S1-957102563	S2-582858953	16
S1-957102563	S2-963514152	17
S1-957102563	S2-789515143	18
S1-957102563	S2-875227292	19
S1-957102563	S2-996717083	20
S1-693111833	S2-289199523	1
S1-693111833	S3-736726288	2
S1-693111833	S2-540189532	3
S1-693111833	S3-689842714	4
S1-693111833	S2-676683128	5
S1-693111833	S3-587200851	6
S1-693111833	S3-982832921	7
S1-693111833	S2-222613681	8
S1-693111833	S3-586164907	9
S1-693111833	S2-618718193	10
S1-693111833	S3-943985651	11
S1-693111833	S3-165292551	12
S1-693111833	S2-433559305	13
S1-693111833	S2-531308769	14
S1-693111833	S3-538264043	15
S1-693111833	S3-415554668	16
S1-693111833	S3-719250919	17
S1-693111833	S3-967843186	18
S1-693111833	S2-968159515	19
S1-693111833	S2-906688995	20
S1-244810289	S2-351044090	1
S1-244810289	S2-63598201	2
S1-244810289	S2-506711361	3
S1-244810289	S3-742580559	4
S1-244810289	S3-975365926	5
S1-244810289	S2-774028085	6
S1-244810289	S3-677382875	7
S1-244810289	S3-970457684	8
S1-244810289	S2-291115203	9
S1-244810289	S3-927151093	10
S1-244810289	S2-921753649	11
S1-244810289	S2-17180382	12
S1-244810289	S3-414569062	13
S1-244810289	S2-264228518	14
S1-244810289	S2-230607228	15
S1-244810289	S3-648695188	16
S1-244810289	S3-747521901	17
S1-244810289	S2-899803433	18
S1-244810289	S2-142326405	19
S1-244810289	S3-225363118	20
S1-561619160	S3-105824861	1
S1-561619160	S3-204663726	2
S1-561619160	S2-924416246	3
S1-561619160	S2-101857015	4
S1-561619160	S3-831773168	5
S1-561619160	S2-41346252	6
S1-561619160	S2-584018202	7
S1-561619160	S2-660018021	8
S1-561619160	S2-725209557	9
S1-561619160	S2-316467035	10
S1-561619160	S2-343963904	11
S1-561619160	S3-216177633	12
S1-561619160	S2-672018197	13
S1-561619160	S2-523415836	14
S1-561619160	S3-194970803	15
S1-561619160	S3-435379124	16
S1-561619160	S2-786750528	17
S1-561619160	S3-701057763	18
S1-561619160	S2-522635322	19
S1-561619160	S3-303511337	20
S1-989976700	S2-824832347	1
S1-989976700	S3-279440303	2
S1-989976700	S3-807616545	3
S1-989976700	S3-231189391	4
S1-989976700	S2-665811049	5
S1-989976700	S2-111069733	6
S1-989976700	S3-185056539	7
S1-989976700	S3-835584356	8
S1-989976700	S2-273284707	9
S1-989976700	S3-629644741	10
S1-989976700	S3-910737536	11
S1-989976700	S3-166921474	12
S1-989976700	S2-510445662	13
S1-989976700	S2-806208543	14
S1-989976700	S2-644236550	15
S1-989976700	S2-29051490	16
S1-989976700	S2-23844841	17
S1-989976700	S2-900285520	18
S1-989976700	S2-7624780	19
S1-989976700	S2-831641486	20
S1-553375105	S3-150800481	1
S1-553375105	S3-626199917	2
S1-553375105	S3-72378976	3
S1-553375105	S2-533316417	4
S1-553375105	S3-232737769	5
S1-553375105	S3-307284068	6
S1-553375105	S2-170177152	7
S1-553375105	S2-320945837	8
S1-553375105	S3-229573983	9
S1-553375105	S2-609756555	10
S1-553375105	S2-54931103	11
S1-553375105	S2-762832390	12
S1-553375105	S3-153380297	13
S1-553375105	S3-862337317	14
S1-553375105	S2-386346142	15
S1-553375105	S3-608450142	16
S1-553375105	S2-114696168	17
S1-553375105	S2-148850950	18
S1-553375105	S3-422557561	19
S1-553375105	S2-575869282	20
S1-638848187	S2-385237185	1
S1-638848187	S2-720163352	2
S1-638848187	S2-189915219	3
S1-638848187	S2-2393709	4
S1-638848187	S3-860885625	5
S1-638848187	S2-193652635	6
S1-638848187	S3-823200767	7
S1-638848187	S2-844780231	8
S1-638848187	S2-451977949	9
S1-638848187	S3-796426400	10
S1-638848187	S3-411064700	11
S1-638848187	S2-548868313	12
S1-638848187	S2-539913027	13
S1-638848187	S2-977565837	14
S1-638848187	S2-959380680	15
S1-638848187	S3-643577827	16
S1-638848187	S3-205801011	17
S1-638848187	S2-640490969	18
S1-638848187	S2-255186363	19
S1-638848187	S2-730136502	20
S1-152222475	S2-981487936	1
S1-152222475	S3-784413899	2
S1-152222475	S3-933485363	3
S1-152222475	S3-960497464	4
S1-152222475	S3-621656368	5
S1-152222475	S2-796132279	6
S1-152222475	S3-622614116	7
S1-152222475	S3-258110195	8
S1-152222475	S2-672220942	9
S1-152222475	S3-345368001	10
S1-152222475	S3-237223888	11
S1-152222475	S3-202572390	12
S1-152222475	S3-798453622	13
S1-152222475	S3-486655756	14
S1-152222475	S2-610415406	15
S1-152222475	S2-928627812	16
S1-152222475	S3-96032144	17
S1-152222475	S3-66544257	18
S1-152222475	S3-319924915	19
S1-152222475	S2-546457432	20
S1-214010889	S2-11418208	1
S1-214010889	S2-911687989	2
S1-214010889	S3-601290834	3
S1-214010889	S3-402934592	4
S1-214010889	S3-895655493	5
S1-214010889	S3-425275309	6
S1-214010889	S3-549491161	7
S1-214010889	S2-123846783	8
S1-214010889	S3-537216652	9
S1-214010889	S3-286533473	10
S1-214010889	S2-184239322	11
S1-214010889	S2-961777815	12
S1-214010889	S3-272988807	13
S1-214010889	S2-779332705	14
S1-214010889	S2-223533457	15
S1-214010889	S2-30209176	16
S1-214010889	S3-290720486	17
S1-214010889	S3-295929590	18
S1-214010889	S2-859240828	19
S1-214010889	S3-182340252	20
S1-161556164	S3-729432354	1
S1-161556164	S2-857236633	2
S1-161556164	S2-331524837	3
S1-161556164	S2-709771917	4
S1-161556164	S2-19299158	5
S1-161556164	S2-391985020	6
S1-161556164	S2-61995289	7
S1-161556164	S3-91054277	8
S1-161556164	S3-214946559	9
S1-161556164	S3-440269022	10
S1-161556164	S2-630818393	11
S1-161556164	S3-155674497	12
S1-161556164	S3-729877776	13
S1-161556164	S2-165601237	14
S1-161556164	S2-246885308	15
S1-161556164	S3-264520755	16
S1-161556164	S2-569668083	17
S1-161556164	S3-159875111	18
S1-161556164	S3-24254323	19
S1-161556164	S2-727037010	20
S1-965524997	S2-295272751	1
S1-965524997	S2-905021899	2
S1-965524997	S2-217186598	3
S1-965524997	S2-379984096	4
S1-965524997	S2-452546916	5
S1-965524997	S2-734840097	6
S1-965524997	S3-64125498	7
S1-965524997	S2-889690264	8
S1-965524997	S2-86939990	9
S1-965524997	S2-127750788	10
S1-965524997	S3-677187530	11
S1-965524997	S2-525373139	12
S1-965524997	S2-230945447	13
S1-965524997	S3-173998472	14
S1-965524997	S2-758319658	15
S1-965524997	S2-826792912	16
S1-965524997	S3-145881094	17
S1-965524997	S2-65848220	18
S1-965524997	S2-529508216	19
S1-965524997	S2-827836969	20
S1-145714579	S2-372650368	1
S1-145714579	S2-425820120	2
S1-145714579	S2-126729754	3
S1-145714579	S2-555326071	4
S1-145714579	S3-745131290	5
S1-145714579	S2-663916194	6
S1-145714579	S2-480433060	7
S1-145714579	S2-174345351	8
S1-145714579	S3-623968022	9
S1-145714579	S2-759831614	10
S1-145714579	S2-606430167	11
S1-145714579	S2-225822463	12
S1-145714579	S2-584079635	13
S1-145714579	S2-710197093	14
S1-145714579	S2-838358735	15
S1-145714579	S3-48279397	16
S1-145714579	S3-356652367	17
S1-145714579	S3-129619652	18
S1-145714579	S2-483046969	19
S1-145714579	S2-844827522	20
S1-136081707	S3-198554090	1
S1-136081707	S3-494852042	2
S1-136081707	S3-885392606	3
S1-136081707	S2-238962595	4
S1-136081707	S3-73298807	5
S1-136081707	S3-793901957	6
S1-136081707	S3-783225660	7
S1-136081707	S3-354888893	8
S1-136081707	S3-759383872	9
S1-136081707	S2-90913096	10
S1-136081707	S2-959801088	11
S1-136081707	S3-961593968	12
S1-136081707	S3-917076321	13
S1-136081707	S2-6490447	14
S1-136081707	S3-835825195	15
S1-136081707	S2-392715097	16
S1-136081707	S2-979288996	17
S1-136081707	S3-357591824	18
S1-136081707	S3-346041092	19
S1-136081707	S2-980918922	20
S1-973290215	S3-925530888	1
S1-973290215	S2-419551895	2
S1-973290215	S3-670676602	3
S1-973290215	S2-503541321	4
S1-973290215	S3-467195779	5
S1-973290215	S2-726733525	6
S1-973290215	S2-922842438	7
S1-973290215	S2-621577534	8
S1-973290215	S2-161253272	9
S1-973290215	S2-348323917	10
S1-973290215	S3-494123872	11
S1-973290215	S3-740150154	12
S1-973290215	S2-430242531	13
S1-973290215	S2-675121507	14
S1-973290215	S3-874461237	15
S1-973290215	S2-125443361	16
S1-973290215	S2-683304158	17
S1-973290215	S2-196328560	18
S1-973290215	S3-302612710	19
S1-973290215	S2-180647338	20
S1-389414274	S3-993901020	1
S1-389414274	S2-933610960	2
S1-389414274	S2-24125756	3
S1-389414274	S2-149253287	4
S1-389414274	S3-443891409	5
S1-389414274	S2-1620685	6
S1-389414274	S2-373660175	7
S1-389414274	S2-953357435	8
S1-389414274	S2-397872334	9
S1-389414274	S2-987258632	10
S1-389414274	S2-361857356	11
S1-389414274	S3-418739337	12
S1-389414274	S2-853505012	13
S1-389414274	S2-109390702	14
S1-389414274	S2-618207348	15
S1-389414274	S2-140141590	16
S1-389414274	S2-578996925	17
S1-389414274	S2-962708351	18
S1-389414274	S2-689026171	19
S1-389414274	S2-778178044	20
S1-439955051	S3-158696226	1
S1-439955051	S2-647999183	2
S1-439955051	S2-69732059	3
S1-439955051	S3-276783874	4
S1-439955051	S2-718085042	5
S1-439955051	S3-314644317	6
S1-439955051	S3-89235969	7
S1-439955051	S3-48774148	8
S1-439955051	S2-929361612	9
S1-439955051	S2-861635085	10
S1-439955051	S2-351187960	11
S1-439955051	S2-699037117	12
S1-439955051	S3-350961331	13
S1-439955051	S3-84059007	14
S1-439955051	S3-118789571	15
S1-439955051	S3-665725659	16
S1-439955051	S2-26063247	17
S1-439955051	S2-305338885	18
S1-439955051	S3-355634864	19
S1-439955051	S2-633877949	20
S1-432073164	S3-520531285	1
S1-432073164	S3-275007071	2
S1-432073164	S3-63355347	3
S1-432073164	S2-790103206	4
S1-432073164	S2-851596369	5
S1-432073164	S3-160358587	6
S1-432073164	S3-926567760	7
S1-432073164	S2-295078173	8
S1-432073164	S3-14670263	9
S1-432073164	S2-462164794	10
S1-432073164	S2-617786991	11
S1-432073164	S2-702650262	12
S1-432073164	S3-442771382	13
S1-432073164	S3-324398044	14
S1-432073164	S3-770956833	15
S1-432073164	S2-749365032	16
S1-432073164	S2-725498096	17
S1-432073164	S3-746339284	18
S1-432073164	S2-794853742	19
S1-432073164	S2-540881584	20
S1-540957762	S3-404440111	1
S1-540957762	S2-25924850	2
S1-540957762	S3-103890437	3
S1-540957762	S2-867608737	4
S1-540957762	S2-918499953	5
S1-540957762	S3-13314529	6
S1-540957762	S3-839025049	7
S1-540957762	S2-599328073	8
S1-540957762	S2-341337440	9
S1-540957762	S3-572022949	10
S1-540957762	S2-959557130	11
S1-540957762	S2-516779242	12
S1-540957762	S3-657017210	13
S1-540957762	S2-911211660	14
S1-540957762	S2-341620301	15
S1-540957762	S2-782119100	16
S1-540957762	S2-858077701	17
S1-540957762	S3-724103048	18
S1-540957762	S2-925089577	19
S1-540957762	S2-731628471	20
S1-790589419	S3-213905796	1
S1-790589419	S3-242226202	2
S1-790589419	S2-103997796	3
S1-790589419	S3-46701641	4
S1-790589419	S3-833434054	5
S1-790589419	S2-772223650	6
S1-790589419	S3-64802407	7
S1-790589419	S3-231463428	8
S1-790589419	S2-284682767	9
S1-790589419	S3-847738236	10
S1-790589419	S3-668566903	11
S1-790589419	S3-34461293	12
S1-790589419	S2-437217857	13
S1-790589419	S3-630331250	14
S1-790589419	S2-466483462	15
S1-790589419	S2-94141235	16
S1-790589419	S3-52316273	17
S1-790589419	S3-350588326	18
S1-790589419	S3-689410056	19
S1-790589419	S2-222650587	20
S1-540645835	S2-982374245	1
S1-540645835	S2-718774116	2
S1-540645835	S3-705881096	3
S1-540645835	S2-835389153	4
S1-540645835	S3-704224356	5
S1-540645835	S2-105450098	6
S1-540645835	S2-718460508	7
S1-540645835	S2-809291833	8
S1-540645835	S2-702965151	9
S1-540645835	S2-666397620	10
S1-540645835	S2-471797477	11
S1-540645835	S2-253607429	12
S1-540645835	S3-322927527	13
S1-540645835	S2-409116517	14
S1-540645835	S3-312124671	15
S1-540645835	S2-338488394	16
S1-540645835	S3-110501195	17
S1-540645835	S3-636100116	18
S1-540645835	S2-297254603	19
S1-540645835	S3-318911800	20
S1-830177070	S2-454833020	1
S1-830177070	S3-675228707	2
S1-830177070	S3-388238179	3
S1-830177070	S3-306247813	4
S1-830177070	S3-758216	5
S1-830177070	S3-572491947	6
S1-830177070	S3-313286605	7
S1-830177070	S2-311306623	8
S1-830177070	S3-331581896	9
S1-830177070	S2-331949771	10
S1-830177070	S3-44550221	11
S1-830177070	S2-224484684	12
S1-830177070	S3-929161449	13
S1-830177070	S2-533670127	14
S1-830177070	S2-740788441	15
S1-830177070	S2-800912806	16
S1-830177070	S3-592256424	17
S1-830177070	S3-385768842	18
S1-830177070	S3-95654270	19
S1-830177070	S2-605997583	20
S1-731542669	S3-535243754	1
S1-731542669	S3-988120505	2
S1-731542669	S2-403134793	3
S1-731542669	S3-576199259	4
S1-731542669	S2-939487122	5
S1-731542669	S3-37272011	6
S1-731542669	S2-914564567	7
S1-731542669	S2-947961974	8
S1-731542669	S2-463932632	9
S1-731542669	S2-846941055	10
S1-731542669	S2-236801310	11
S1-731542669	S3-246305745	12
S1-731542669	S2-900312611	13
S1-731542669	S3-694006074	14
S1-731542669	S3-621974803	15
S1-731542669	S2-847217411	16
S1-731542669	S2-606569204	17
S1-731542669	S2-852477935	18
S1-731542669	S2-827372701	19
S1-731542669	S3-413288276	20
S1-24234371	S2-472862697	1
S1-24234371	S3-669346845	2
S1-24234371	S3-864938817	3
S1-24234371	S3-585251996	4
S1-24234371	S2-60388632	5
S1-24234371	S3-809956848	6
S1-24234371	S3-345200400	7
S1-24234371	S3-877886271	8
S1-24234371	S2-599583820	9
S1-24234371	S2-25453607	10
S1-24234371	S2-969414916	11
S1-24234371	S3-319140619	12
S1-24234371	S2-480587171	13
S1-24234371	S3-887388496	14
S1-24234371	S2-876408847	15
S1-24234371	S2-314662754	16
S1-24234371	S3-29474534	17
S1-24234371	S3-147431158	18
S1-24234371	S2-395899088	19
S1-24234371	S2-813006642	20
S1-365634347	S2-897093331	1
S1-365634347	S3-61389060	2
S1-365634347	S3-105919096	3
S1-365634347	S2-62972809	4
S1-365634347	S3-43217469	5
S1-365634347	S3-605508956	6
S1-365634347	S3-448787576	7
S1-365634347	S2-198698322	8
S1-365634347	S3-895045550	9
S1-365634347	S3-378331415	10
S1-365634347	S2-378669574	11
S1-365634347	S3-672205980	12
S1-365634347	S3-671037336	13
S1-365634347	S3-665890805	14
S1-365634347	S2-368827389	15
S1-365634347	S2-250176725	16
S1-365634347	S3-994287874	17
S1-365634347	S2-568698814	18
S1-365634347	S3-556463097	19
S1-365634347	S3-41934463	20
S1-170252930	S3-391969183	1
S1-170252930	S2-844572537	2
S1-170252930	S3-228972158	3
S1-170252930	S2-233855016	4
S1-170252930	S3-986029783	5
S1-170252930	S3-488661909	6
S1-170252930	S2-389103559	7
S1-170252930	S2-763247824	8
S1-170252930	S3-963397047	9
S1-170252930	S2-339996101	10
S1-170252930	S3-565685213	11
S1-170252930	S3-83918579	12
S1-170252930	S3-737077293	13
S1-170252930	S3-404872346	14
S1-170252930	S2-623236162	15
S1-170252930	S3-746267711	16
S1-170252930	S2-565956680	17
S1-170252930	S3-34678066	18
S1-170252930	S2-147837776	19
S1-170252930	S3-223612313	20
S1-243930232	S2-337942322	1
S1-243930232	S2-950290299	2
S1-243930232	S3-338228632	3
S1-243930232	S2-350737786	4
S1-243930232	S2-225917085	5
S1-243930232	S2-851744614	6
S1-243930232	S2-506795018	7
S1-243930232	S3-138156581	8
S1-243930232	S3-491237078	9
S1-243930232	S3-716692371	10
S1-243930232	S3-88919697	11
S1-243930232	S3-576850239	12
S1-243930232	S2-382486212	13
